SentenceID, MaskedWord, Softmax, Surprisal, Condition, EmbeddingLevel
1,yesterday,1.3095365e-05,16.220585,wh-ngap,1
2,today,0.0006135768,10.670468,wh-ngap,1
3,repeatedly,9.290597e-08,23.359653,wh-ngap,1
4,frequently,6.4151897e-07,20.572004,wh-ngap,1
5,again,0.0013304497,9.55387,wh-ngap,1
6,yesterday,3.3694148e-06,18.179071,wh-ngap,1
7,today,0.015950447,5.970259,wh-ngap,1
8,repeatedly,3.108476e-06,18.29536,wh-ngap,1
9,frequently,1.07890614e-07,23.143927,wh-ngap,1
10,again,0.002831105,8.464419,wh-ngap,1
1,yesterday,0.06300058,3.988491,wh-gap,1
2,today,0.0077424045,7.0130024,wh-gap,1
3,repeatedly,3.2278176e-06,18.241009,wh-gap,1
4,frequently,9.382083e-06,16.70166,wh-gap,1
5,again,0.0020749492,8.912708,wh-gap,1
6,yesterday,0.0129143875,6.274877,wh-gap,1
7,today,0.0004963925,10.976231,wh-gap,1
8,repeatedly,6.720637e-06,17.18297,wh-gap,1
9,frequently,1.3881301e-07,22.780354,wh-gap,1
10,again,6.671453e-05,13.871639,wh-gap,1
1,yesterday,1.6570826e-14,45.778347,nwh-ngap,1
2,today,1.0023238e-11,36.53786,nwh-ngap,1
3,repeatedly,1.2592374e-13,42.852516,nwh-ngap,1
4,frequently,1.3815395e-13,42.71879,nwh-ngap,1
5,again,5.695776e-11,34.031315,nwh-ngap,1
6,yesterday,1.4827027e-13,42.616837,nwh-ngap,1
7,today,7.664578e-10,30.281075,nwh-ngap,1
8,repeatedly,7.5139816e-17,53.5632,nwh-ngap,1
9,frequently,3.0832773e-06,18.307104,nwh-ngap,1
10,again,9.9273836e-17,53.161366,nwh-ngap,1
1,yesterday,1.3495448e-08,26.142952,nwh-gap,1
2,today,2.833813e-07,21.750751,nwh-gap,1
3,repeatedly,4.0319206e-10,31.207813,nwh-gap,1
4,frequently,8.5004276e-10,30.131746,nwh-gap,1
5,again,3.740899e-08,24.672039,nwh-gap,1
6,yesterday,1.1055715e-08,26.430632,nwh-gap,1
7,today,3.989431e-09,27.90117,nwh-gap,1
8,repeatedly,5.9906524e-11,33.958496,nwh-gap,1
9,frequently,3.6515198e-06,18.063072,nwh-gap,1
10,again,1.4027371e-09,29.409107,nwh-gap,1
1,yesterday,2.193314e-05,15.476528,wh-ngap,2
2,today,0.00075194007,10.377094,wh-ngap,2
3,repeatedly,2.808897e-06,18.441565,wh-ngap,2
4,frequently,4.885309e-07,20.965048,wh-ngap,2
5,again,0.0012594791,9.632957,wh-ngap,2
6,yesterday,0.0009466,10.044957,wh-ngap,2
7,today,0.013371631,6.224681,wh-ngap,2
8,yesterday,0.00031320183,11.640619,wh-ngap,2
9,frequently,3.9200124e-05,14.6387825,wh-ngap,2
10,again,0.0046936455,7.7350755,wh-ngap,2
1,yesterday,0.04086091,4.613135,wh-gap,2
2,today,0.01439813,6.1179748,wh-gap,2
3,repeatedly,1.5060098e-05,16.01891,wh-gap,2
4,frequently,0.00020885009,12.2252445,wh-gap,2
5,again,0.007987356,6.968066,wh-gap,2
6,yesterday,0.017293604,5.8536177,wh-gap,2
7,today,0.0007405082,10.399197,wh-gap,2
8,yesterday,0.024729775,5.337607,wh-gap,2
9,frequently,7.237231e-05,13.754203,wh-gap,2
10,again,7.217538e-05,13.758134,wh-gap,2
1,yesterday,6.225227e-17,53.834652,nwh-ngap,2
2,today,1.3213391e-10,32.81728,nwh-ngap,2
3,repeatedly,6.4454685e-11,33.852924,nwh-ngap,2
4,frequently,1.8655448e-12,38.96354,nwh-ngap,2
5,again,2.7506242e-09,28.437593,nwh-ngap,2
6,yesterday,1.4484522e-13,42.650555,nwh-ngap,2
7,today,1.1882233e-07,23.00469,nwh-ngap,2
8,yesterday,4.7960264e-11,34.27937,nwh-ngap,2
9,frequently,1.6048667e-10,32.536827,nwh-ngap,2
10,again,2.8429503e-10,31.711891,nwh-ngap,2
1,yesterday,5.9397394e-09,27.326954,nwh-gap,2
2,today,1.9249012e-06,18.986784,nwh-gap,2
3,repeatedly,3.4328922e-09,28.117928,nwh-gap,2
4,frequently,2.015587e-09,28.886152,nwh-gap,2
5,again,4.811651e-07,20.986965,nwh-gap,2
6,yesterday,2.603923e-08,25.194738,nwh-gap,2
7,today,2.7086722e-07,21.81591,nwh-gap,2
8,yesterday,1.0857474e-07,23.134808,nwh-gap,2
9,frequently,9.830641e-09,26.600067,nwh-gap,2
10,again,3.562528e-07,21.420595,nwh-gap,2
1,yesterday,2.953543e-05,15.047194,wh-ngap,3
2,today,0.0019224356,9.022849,wh-ngap,3
3,repeatedly,7.934287e-06,16.943468,wh-ngap,3
4,frequently,5.5726684e-07,20.775127,wh-ngap,3
5,again,0.0013848696,9.496035,wh-ngap,3
6,yesterday,0.0005455176,10.840087,wh-ngap,3
7,today,0.003699167,8.078584,wh-ngap,3
8,yesterday,0.004488708,7.7994843,wh-ngap,3
9,frequently,0.00017295692,12.497299,wh-ngap,3
10,again,0.00231103,8.757248,wh-ngap,3
1,yesterday,0.040382575,4.630123,wh-gap,3
2,today,0.00013766182,12.826584,wh-gap,3
3,repeatedly,6.073898e-06,17.328945,wh-gap,3
4,frequently,0.00018106792,12.431181,wh-gap,3
5,again,0.0025486455,8.616054,wh-gap,3
6,yesterday,0.0058622393,7.4143324,wh-gap,3
7,today,0.0010420759,9.906323,wh-gap,3
8,yesterday,0.016311346,5.93798,wh-gap,3
9,frequently,8.4078674e-05,13.537901,wh-gap,3
10,again,4.6388846e-05,14.395863,wh-gap,3
1,yesterday,1.1411852e-12,39.672604,nwh-ngap,3
2,today,6.3158634e-09,27.238373,nwh-ngap,3
3,repeatedly,7.69437e-13,40.24126,nwh-ngap,3
4,frequently,2.1678129e-13,42.068825,nwh-ngap,3
5,again,9.302698e-10,30.001633,nwh-ngap,3
6,yesterday,2.0907999e-10,32.155228,nwh-ngap,3
7,today,9.637701e-08,23.306736,nwh-ngap,3
8,yesterday,8.053973e-14,43.49729,nwh-ngap,3
9,frequently,1.5011452e-10,32.633217,nwh-ngap,3
10,again,9.258738e-09,26.686537,nwh-ngap,3
1,yesterday,1.6673233e-07,22.515963,nwh-gap,3
2,today,8.70107e-06,16.810375,nwh-gap,3
3,repeatedly,6.6192885e-11,33.814533,nwh-gap,3
4,frequently,3.0777103e-10,31.597424,nwh-gap,3
5,again,3.614598e-08,24.72159,nwh-gap,3
6,yesterday,6.538364e-08,23.866495,nwh-gap,3
7,today,7.635504e-07,20.320774,nwh-gap,3
8,yesterday,1.1237779e-07,23.08514,nwh-gap,3
9,frequently,1.29303634e-08,26.204662,nwh-gap,3
10,again,7.113039e-07,20.42303,nwh-gap,3
1,yesterday,0.006189338,7.335999,wh-ngap,4
2,today,0.0047648936,7.7133403,wh-ngap,4
3,repeatedly,9.549017e-05,13.354288,wh-ngap,4
4,frequently,1.3604131e-06,19.487524,wh-ngap,4
5,again,0.0019684206,8.988746,wh-ngap,4
6,yesterday,0.0015039892,9.37699,wh-ngap,4
7,them,0.007412897,7.075747,wh-ngap,4
8,yesterday,0.037785746,4.726014,wh-ngap,4
9,frequently,0.00029475588,11.728191,wh-ngap,4
10,again,0.0030407493,8.361358,wh-ngap,4
1,yesterday,0.0046910895,7.7358613,wh-gap,4
2,today,3.436558e-05,14.828676,wh-gap,4
3,repeatedly,5.410294e-07,20.81779,wh-gap,4
4,frequently,6.1097024e-05,13.998538,wh-gap,4
5,again,0.00018955086,12.365128,wh-gap,4
6,yesterday,0.0027570592,8.502654,wh-gap,4
7,today,0.0003464649,11.495003,wh-gap,4
8,yesterday,0.00066490105,10.554573,wh-gap,4
9,frequently,1.5320085e-05,15.994216,wh-gap,4
10,again,5.612086e-05,14.121103,wh-gap,4
1,yesterday,6.110398e-11,33.929943,nwh-ngap,4
2,today,2.0694138e-08,25.526203,nwh-ngap,4
3,repeatedly,3.021189e-11,34.946095,nwh-ngap,4
4,frequently,1.659361e-11,35.81058,nwh-ngap,4
5,again,4.770698e-10,30.96508,nwh-ngap,4
6,yesterday,2.9865097e-10,31.640821,nwh-ngap,4
7,today,1.79534e-07,22.409239,nwh-ngap,4
8,yesterday,2.0371271e-10,32.192745,nwh-ngap,4
9,frequently,5.2566725e-11,34.14706,nwh-ngap,4
10,again,5.3037312e-09,27.490345,nwh-ngap,4
1,yesterday,6.3642915e-08,23.905424,nwh-gap,4
2,today,3.219736e-06,18.244627,nwh-gap,4
3,repeatedly,5.364131e-11,34.117863,nwh-gap,4
4,frequently,7.3052414e-10,30.35035,nwh-gap,4
5,again,1.2312821e-08,26.275263,nwh-gap,4
6,yesterday,4.2389626e-08,24.491714,nwh-gap,4
7,today,2.2955937e-06,18.7327,nwh-gap,4
8,yesterday,2.9279826e-07,21.70359,nwh-gap,4
9,frequently,7.3772464e-09,27.01427,nwh-gap,4
10,again,6.948468e-07,20.456802,nwh-gap,4
1,yesterday,1.3095365e-05,16.220585,wh-ngap,1
2,today,0.0006135768,10.670468,wh-ngap,1
3,repeatedly,9.290597e-08,23.359653,wh-ngap,1
4,frequently,6.4151897e-07,20.572004,wh-ngap,1
